aweme_id,aweme_type,title,desc,create_time,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,last_modify_ts,aweme_url
7307109412127182095,68,伪满皇宫，既是历史的伤疤，也是历史的见证，置身于此地，身临其境的感受那段风云变幻的历史#博物馆 #与历史对话 #历史建筑 #伪满皇宫博物院,伪满皇宫，既是历史的伤疤，也是历史的见证，置身于此地，身临其境的感受那段风云变幻的历史#博物馆 #与历史对话 #历史建筑 #伪满皇宫博物院,1701318998,100751539784,MS4wLjABAAAAVSj5eDwT0EagYkpZ1Whr-aGmUEStPf-zPOVcPzfifP0,,,,成长.,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_739fbbdcf833ff0508a92fbbda170c9a.jpeg?from=327834062,192,20,24,154,,1712659540721,https://www.douyin.com/video/7307109412127182095
7140992136773668100,0,伪满皇宫的攻略来了，喜欢的宝子看过来，记得关注我哦？#导游成长计划 #中视频伙伴计划#抖音搜索流量来了#旅行推荐官#吉林省游玩景点推荐 ,伪满皇宫的攻略来了，喜欢的宝子看过来，记得关注我哦？#导游成长计划 #中视频伙伴计划#抖音搜索流量来了#旅行推荐官#吉林省游玩景点推荐 ,1662641799,2005100864746478,MS4wLjABAAAAwFX7W4cEASM5MfehVtA01y4twkRNvvXKNy12f-Hiflt5k12x_-J5W8xf6Eko8dzL,,,,Miss刘探店在路上,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_302423fc5baf4a3ebb787f222146aec8.jpeg?from=327834062,2458,518,414,1218,,1712659541885,https://www.douyin.com/video/7140992136773668100
7266776419835874619,68,勿忘国耻。#伪满皇宫博物院 #东北沦陷史陈列馆,勿忘国耻。#伪满皇宫博物院 #东北沦陷史陈列馆,1691928238,96695988089,MS4wLjABAAAA40l5eU_u-APqc41rvnlU1EtkaUsizFwhqxRzI4yZy_4,,,,赛博鲁滨孙,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oMeCNABdANAIxAoyp8CfhNn0ECGtLAOn0gzhAL.jpeg?from=327834062,243,11,15,17,,1712659541886,https://www.douyin.com/video/7266776419835874619
7214835053673663779,68,历史书很小，容不下中华上下五千年，历史书很大，随便一翻，就是一个人的一生#伪满皇宫 #穿越千年的眼泪 #铭记历史,历史书很小，容不下中华上下五千年，历史书很大，随便一翻，就是一个人的一生#伪满皇宫 #穿越千年的眼泪 #铭记历史,1679834695,3228641468622636,MS4wLjABAAAAnEoZBcrrEibaeBIR3ml1HsHeXI8l-PeLayNaUevBKWZ9DxfSkpf3OOz1P-PqoGDw,,,,蔡蔡爱吃火锅,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_eae232fcde5980147b2aec231c775273.jpeg?from=327834062,15,4,3,28,,1712659541888,https://www.douyin.com/video/7214835053673663779
7116511662814809379,68,伪满皇宫博物院 溥仪很fashion 有些英伦穿搭照片属于现在也能登封面的那种，兴趣爱好广泛很会玩！#博物馆 #近代史 #博物馆的文物都来整活了 #历史建筑,伪满皇宫博物院 溥仪很fashion 有些英伦穿搭照片属于现在也能登封面的那种，兴趣爱好广泛很会玩！#博物馆 #近代史 #博物馆的文物都来整活了 #历史建筑,1656941993,95003227786,MS4wLjABAAAAczGceY_CgpNYvJMfFKK_v3zK03rkumFEo8yj4bhF68s,,,,一颗花菜阿,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_d9afaba7f28b7b6f03aaea9aa3005697.jpeg?from=327834062,46028,3517,20,3826,,1712659541889,https://www.douyin.com/video/7116511662814809379
7353557472474434842,68,是金碧辉煌 也是流光暗淡  是历史的伤疤 也是历史的见证 置身于此地 身临其境的感受那段风云变幻的历史#伪满皇宫 #溥仪,是金碧辉煌 也是流光暗淡  是历史的伤疤 也是历史的见证 置身于此地 身临其境的感受那段风云变幻的历史#伪满皇宫 #溥仪,1712133532,135948973662267,MS4wLjABAAAAMvSbZRJednxq2d4hHT6iKt56Z3RQ5_Pp8-9d8uS8p_4,,,,Yolo🧘‍♀️,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b5e5c1464d2a21a959684b14f9a762cc.jpeg?from=327834062,14,3,0,15,,1712659541890,https://www.douyin.com/video/7353557472474434842
7211368387123989820,68,伪满皇宫是末代皇帝爱新觉罗·溥仪在东北的“皇宫”他在这里度过了14年，1932年溥仪从天津偷渡到长春，依靠日本，成立了“满州国”，因不被国际承认，因此称为“伪满州国”。在这里能学习……版本过低，升级后可展示全部信息,伪满皇宫是末代皇帝爱新觉罗·溥仪在东北的“皇宫”他在这里度过了14年，1932年溥仪从天津偷渡到长春，依靠日本，成立了“满州国”，因不被国际承认，因此称为“伪满州国”。在这里能学习……版本过低，升级后可展示全部信息,1679027552,109002227590,MS4wLjABAAAAbY1rjW_EaCM0bDfTkQe1EFkMktiv3iU3Gz5R7e9W9OE,,,,丫丫,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_883c334a8c22feb634ec8541b827123e.jpeg?from=327834062,82,0,12,2,,1712659541891,https://www.douyin.com/video/7211368387123989820
7112320360766360866,68,历史的代名词 过去的见证者#穿越千年的眼泪 #历史 #博物馆 ,历史的代名词 过去的见证者#穿越千年的眼泪 #历史 #博物馆 ,1655966131,52735676795,MS4wLjABAAAAJkuchkGtMkyq3-pZ1FLSIo96TCK3mhh6jP4MJ6zeN8w,,,,只唱你爱,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oAYwIKeeAJCHUQ5cAAnAQLDN9Alg5CAAAnD0bN.jpeg?from=327834062,807,54,64,49,,1712659541893,https://www.douyin.com/video/7112320360766360866
7326904811188735269,68,今天去了伪满皇宫博物馆 我对他的奢靡程度真的震惊到 揭开历史的尘埃，伪满皇宫的每一砖每一瓦都诉说着过去的故事 但最令我动容也是之后久久不能平复的是在我参观到李玉琴的房间时 一开始我……版本过低，升级后可展示全部信息,今天去了伪满皇宫博物馆 我对他的奢靡程度真的震惊到 揭开历史的尘埃，伪满皇宫的每一砖每一瓦都诉说着过去的故事 但最令我动容也是之后久久不能平复的是在我参观到李玉琴的房间时 一开始我……版本过低，升级后可展示全部信息,1705927977,827310551601176,MS4wLjABAAAAYckeJ4HlA3J_12z03U6YXrsHQMeEX3UewerPMvSoWK8,,,,姚果虾仁,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_952c6c44398c37761aff22fdd6a7ef02.jpeg?from=327834062,28,2,1,17,,1712659541894,https://www.douyin.com/video/7326904811188735269
7292064172597054756,68,📍：伪满皇宫博物院。溥仪的一生真的很坎坷啊#溥仪 #溥仪的一生 #溥仪和婉容 #长春 #伪满州国,📍：伪满皇宫博物院。溥仪的一生真的很坎坷啊#溥仪 #溥仪的一生 #溥仪和婉容 #长春 #伪满州国,1697816003,2124728395111371,MS4wLjABAAAA2RVxDjkwNFM5f9iOSWCEEwIu86QvuQFKbPcuasLlM4cPbQTe_iNqloJbRbvKLV9s,,,,海亚的朋友圈,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_67f2aaca9acbeca945c29506f2711078.jpeg?from=327834062,101,11,0,63,,1712659541895,https://www.douyin.com/video/7292064172597054756
7270141039476755723,68,伪满皇宫博物院。半世尊荣，半世囚🍂 一处旧址，一场帝王梦；,伪满皇宫博物院。半世尊荣，半世囚🍂 一处旧址，一场帝王梦；,1692711625,97746354032,MS4wLjABAAAAlQZ5oKoyeIdsyyBx9fk-H1FX1eizfgXyh5BL1vRcQEc,,,,小Z,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_2f8c000062ea16237f8f0.jpeg?from=327834062,33,14,4,60,,1712659541896,https://www.douyin.com/video/7270141039476755723
7308926918068309258,68,致敬伟大的电影🎬。#那些年一起追过的 #末代皇帝 #伪满洲国 #伪满皇宫,致敬伟大的电影🎬。#那些年一起追过的 #末代皇帝 #伪满洲国 #伪满皇宫,1701742169,4444652594794921,MS4wLjABAAAA-QxMtMfDuzJE7LlR7TDTNETOV6G1BS_3tErz7j1QPOsKR6xmVdjB78qJMTbhmqlt,,,,uni.z,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_8a842e894da1af89e6a59eaf400af7a6.jpeg?from=327834062,109,19,0,13,,1712659543242,https://www.douyin.com/video/7308926918068309258
7283172598261744180,107,长春伪满皇宫，日本人打造的豪华宫殿，溥仪在这当了14年傀儡皇帝,长春伪满皇宫，日本人打造的豪华宫殿，溥仪在这当了14年傀儡皇帝,1695780300,101419634921,,,,,行迹旅途,https://sf3-cdn-tos.bdxiguastatic.com/img/user-avatar/85468e73d8413f0075a4ddbdd3a7d4c7~300x300.image?from=avatar,641,60,20,67,,1712659543244,https://www.douyin.com/video/7283172598261744180
7355095589895310629,68,一个人，一座城，一处旧址，一场帝王梦 身临其境感受那段风云变幻的历史#伪满皇宫博物院#末代皇帝,一个人，一座城，一处旧址，一场帝王梦 身临其境感受那段风云变幻的历史#伪满皇宫博物院#末代皇帝,1712491645,2590876827924683,MS4wLjABAAAA4hFtfwYkMCADR22XkrlE0v6f68DBhYxrGseSlYUsaLuEglRwTcaZGgq_cklG0k5Q,,,,小阿池,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_f4518b6ade244ed48e739ea76c183a94.jpeg?from=327834062,31,0,5,0,,1712659543245,https://www.douyin.com/video/7355095589895310629
7334666925852626213,68,历史的烙印，岁月的沉淀-长春伪满皇宫。#创作灵感 长春伪满洲国皇宫遗址，承载着沉重的历史记忆，见证了那段黑暗的时代。这里曾是伪满洲国的政治中心，象征着日本帝国主义对中国东北的殖民统……版本过低，升级后可展示全部信息,历史的烙印，岁月的沉淀-长春伪满皇宫。#创作灵感 长春伪满洲国皇宫遗址，承载着沉重的历史记忆，见证了那段黑暗的时代。这里曾是伪满洲国的政治中心，象征着日本帝国主义对中国东北的殖民统……版本过低，升级后可展示全部信息,1707735253,104425824723,MS4wLjABAAAApBzSSHrSEGDF_m6SDO88ETQjZWiCflfEv5Yj4oxSAIo,,,,陳泰佑,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_d4e60a7a5c0c757c52b64a0c1587b8d6.jpeg?from=327834062,22,2,3,2,,1712659543246,https://www.douyin.com/video/7334666925852626213
7350300195617279283,68,所有的离开你都赶不上，所有的门你都打不开，所有的人都是撒谎者。#伪满皇宫  #末代皇帝,所有的离开你都赶不上，所有的门你都打不开，所有的人都是撒谎者。#伪满皇宫  #末代皇帝,1711375129,111044028950,MS4wLjABAAAA7uGCAnGe-PNHKYCTVhGgdAo4wSDHPzf0rSBv-gUH4XY,,,,Blueming,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_1888a0fb586ab8a6ba841028a24e7fee.jpeg?from=327834062,84,3,2,4,,1712659543247,https://www.douyin.com/video/7350300195617279283
7258560284585987328,68,伪满皇宫。是金碧辉煌，也是流光暗淡，见证了一段中国人民悲惨的历史。一座伪满皇宫博物院，一段历史烟云的真实见证，是日本为清朝末代皇帝溥仪在满洲国作为傀儡皇帝时建立的一座宫殿；溥仪一生……版本过低，升级后可展示全部信息,伪满皇宫。是金碧辉煌，也是流光暗淡，见证了一段中国人民悲惨的历史。一座伪满皇宫博物院，一段历史烟云的真实见证，是日本为清朝末代皇帝溥仪在满洲国作为傀儡皇帝时建立的一座宫殿；溥仪一生……版本过低，升级后可展示全部信息,1690015275,1917982753167133,MS4wLjABAAAAArPbUsHGo2UBb0mR-wsM83VM6a68rY9CJ6f3PT_-xSJ7moKWn9D0JANoDXuQclWD,,,,拿铁孟🇨🇳,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_e69b6886ddeafe0d0525ca4679ce6649.jpeg?from=327834062,92,23,4,49,,1712659543248,https://www.douyin.com/video/7258560284585987328
7355143632350907675,68,伪满皇宫不同于故宫一样的温暖，对于被日本人软禁在此的末代皇帝溥仪来说只是一个牢笼而已，他的一生颠沛流离，当过皇帝当过傀儡当过阶下囚，用生不逢时来形容他最合适不过了吧！从出生那天起就……版本过低，升级后可展示全部信息,伪满皇宫不同于故宫一样的温暖，对于被日本人软禁在此的末代皇帝溥仪来说只是一个牢笼而已，他的一生颠沛流离，当过皇帝当过傀儡当过阶下囚，用生不逢时来形容他最合适不过了吧！从出生那天起就……版本过低，升级后可展示全部信息,1712502838,267931049010251,MS4wLjABAAAArmN5OigL_kPMYpf2kAogLC3O1pZJPYA9hNRndpK1HNM,,,,梅_,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okEA1l6AbCRAsg9mNZIABeDAjGnWedAL4bkCMN.jpeg?from=327834062,30,2,5,0,,1712659543250,https://www.douyin.com/video/7355143632350907675
7270382102082768143,68,一座宫殿 一场帝王梦 #伪满皇宫 #长春 #溥仪 #皇帝皇妃 #无滤镜,一座宫殿 一场帝王梦 #伪满皇宫 #长春 #溥仪 #皇帝皇妃 #无滤镜,1692767752,56620380859,MS4wLjABAAAAA62SgZt5Xe3AvDjHXYGEZs80oOjTe2XIrWZqrsqtpbk,,,,扁鹊2XL,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oMIeL9CmZBLMieUmDEAnRgAANBAbAJpAsQAWDZ.jpeg?from=327834062,31,6,2,3,,1712659543251,https://www.douyin.com/video/7270382102082768143
7323044561884826920,68,#长春伪满皇宫 #勿忘国耻牢记历史 #没有理由原谅,#长春伪满皇宫 #勿忘国耻牢记历史 #没有理由原谅,1705029187,55073608915,MS4wLjABAAAArUGy2zwwmPVf3_T2Y8hNbWKv9EyfBPMWp_mbqkwTntE,,,,会说话的橙子,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oksCAwhNCtcyfAAAEIELehlzghqACKADQmVmIA.jpeg?from=327834062,1121,80,40,41,,1712659543252,https://www.douyin.com/video/7323044561884826920
7123960466421910792,68,来长春一定要去伪满皇宫博物院，中西合璧的建筑风格，室内华美的吊灯窗棂，室外还有跑马场和喷泉。仿佛时空穿越，真的很惊喜。#溥仪 #博物馆,来长春一定要去伪满皇宫博物院，中西合璧的建筑风格，室内华美的吊灯窗棂，室外还有跑马场和喷泉。仿佛时空穿越，真的很惊喜。#溥仪 #博物馆,1658676307,62962120906,MS4wLjABAAAANS5UclkcsokYNM5Y7u9TV698sFrqfuqxda69zKfoQTg,,,,Yyyyy-,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_bb2e6a452bb95847a0878cde3a5a22d8.jpeg?from=327834062,43,2,2,11,,1712659543253,https://www.douyin.com/video/7123960466421910792
7304816604859174163,0,溥仪放下了皇帝包袱承认历史事实，决定洗心革面重新做人 #历史剧解说 #怀旧经典电视剧 #溥仪的一生,溥仪放下了皇帝包袱承认历史事实，决定洗心革面重新做人 #历史剧解说 #怀旧经典电视剧 #溥仪的一生,1700785184,1165897612932508,MS4wLjABAAAAq3EKhZp67zq2351WMZ8bX-MVQ875jeWjlhoPT9gTYHpArlth5RRXdagNO0skQsqp,,,,阿豆电影,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_468c9984d433ff312bb253739749df00.jpeg?from=327834062,226422,16398,932,4217,,1712659544447,https://www.douyin.com/video/7304816604859174163
